long,lat,order,hole,piece,id,group,OBJECTID,GEO_ID,STATE,COUNTY,TRACT,NAME,LSAD,Id2,Geography,Total_Pop_,Spanish,Russian,Other_Slav,Other_Indi,Other_Indo,Chinese,Japanese,Korean,Mon_Khmer_,Laotian,Vietnamese,Other_Asia,Tagalog,Other_Paci,Arabic,African,Shape_Leng,Shape_Area
-122.69993899958921,45.50624099940852,19,FALSE,1,6,6.1,7,1400000US41051004602,41,051,004602,46.02,Tract,-1898668358,"Census Tract 46.02, Multnomah County, Oregon",1837,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10110.563899773779,2931814.7550176214
-122.70098200022795,45.505344999697776,20,FALSE,1,6,6.1,7,1400000US41051004602,41,051,004602,46.02,Tract,-1898668358,"Census Tract 46.02, Multnomah County, Oregon",1837,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10110.563899773779,2931814.7550176214
-122.70585600024475,45.505087999185776,21,FALSE,1,6,6.1,7,1400000US41051004602,41,051,004602,46.02,Tract,-1898668358,"Census Tract 46.02, Multnomah County, Oregon",1837,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10110.563899773779,2931814.7550176214
-122.70827599963643,45.50314800063765,22,FALSE,1,6,6.1,7,1400000US41051004602,41,051,004602,46.02,Tract,-1898668358,"Census Tract 46.02, Multnomah County, Oregon",1837,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10110.563899773779,2931814.7550176214
-122.7125819993907,45.50326499951159,23,FALSE,1,6,6.1,7,1400000US41051004602,41,051,004602,46.02,Tract,-1898668358,"Census Tract 46.02, Multnomah County, Oregon",1837,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10110.563899773779,2931814.7550176214
-122.7132159997755,45.50218100001061,24,FALSE,1,6,6.1,7,1400000US41051004602,41,051,004602,46.02,Tract,-1898668358,"Census Tract 46.02, Multnomah County, Oregon",1837,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10110.563899773779,2931814.7550176214
-122.712983000147,45.50478400033339,25,FALSE,1,6,6.1,7,1400000US41051004602,41,051,004602,46.02,Tract,-1898668358,"Census Tract 46.02, Multnomah County, Oregon",1837,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10110.563899773779,2931814.7550176214
-122.71935099999097,45.50493999907145,26,FALSE,1,6,6.1,7,1400000US41051004602,41,051,004602,46.02,Tract,-1898668358,"Census Tract 46.02, Multnomah County, Oregon",1837,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10110.563899773779,2931814.7550176214
-122.71935100088926,45.50734899934241,27,FALSE,1,6,6.1,7,1400000US41051004602,41,051,004602,46.02,Tract,-1898668358,"Census Tract 46.02, Multnomah County, Oregon",1837,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10110.563899773779,2931814.7550176214
-122.64351800039812,45.49031599983853,1,FALSE,1,7,7.1,8,1400000US41051000301,41,051,000301,3.01,Tract,-1898672659,"Census Tract 3.01, Multnomah County, Oregon",5449,85,0,11,0,0,19,4,33,0,0,20,0,0,0,0,0,9792.137611557338,4747185.390802732
-122.63957200049397,45.490295999738414,2,FALSE,1,7,7.1,8,1400000US41051000301,41,051,000301,3.01,Tract,-1898672659,"Census Tract 3.01, Multnomah County, Oregon",5449,85,0,11,0,0,19,4,33,0,0,20,0,0,0,0,0,9792.137611557338,4747185.390802732
-122.63760400011562,45.49030299999469,3,FALSE,1,7,7.1,8,1400000US41051000301,41,051,000301,3.01,Tract,-1898672659,"Census Tract 3.01, Multnomah County, Oregon",5449,85,0,11,0,0,19,4,33,0,0,20,0,0,0,0,0,9792.137611557338,4747185.390802732
-122.63463900002758,45.490308000177194,4,FALSE,1,7,7.1,8,1400000US41051000301,41,051,000301,3.01,Tract,-1898672659,"Census Tract 3.01, Multnomah County, Oregon",5449,85,0,11,0,0,19,4,33,0,0,20,0,0,0,0,0,9792.137611557338,4747185.390802732
-122.63433800062701,45.49036799981358,5,FALSE,1,7,7.1,8,1400000US41051000301,41,051,000301,3.01,Tract,-1898672659,"Census Tract 3.01, Multnomah County, Oregon",5449,85,0,11,0,0,19,4,33,0,0,20,0,0,0,0,0,9792.137611557338,4747185.390802732
-122.63080899957606,45.490595999234465,6,FALSE,1,7,7.1,8,1400000US41051000301,41,051,000301,3.01,Tract,-1898672659,"Census Tract 3.01, Multnomah County, Oregon",5449,85,0,11,0,0,19,4,33,0,0,20,0,0,0,0,0,9792.137611557338,4747185.390802732
-122.62976500001078,45.49031599983853,7,FALSE,1,7,7.1,8,1400000US41051000301,41,051,000301,3.01,Tract,-1898672659,"Census Tract 3.01, Multnomah County, Oregon",5449,85,0,11,0,0,19,4,33,0,0,20,0,0,0,0,0,9792.137611557338,4747185.390802732
-122.62567199979354,45.49029899984836,8,FALSE,1,7,7.1,8,1400000US41051000301,41,051,000301,3.01,Tract,-1898672659,"Census Tract 3.01, Multnomah County, Oregon",5449,85,0,11,0,0,19,4,33,0,0,20,0,0,0,0,0,9792.137611557338,4747185.390802732
-122.62276300068032,45.490294999701746,9,FALSE,1,7,7.1,8,1400000US41051000301,41,051,000301,3.01,Tract,-1898672659,"Census Tract 3.01, Multnomah County, Oregon",5449,85,0,11,0,0,19,4,33,0,0,20,0,0,0,0,0,9792.137611557338,4747185.390802732
-122.61948399987463,45.49029599910871,10,FALSE,1,7,7.1,8,1400000US41051000301,41,051,000301,3.01,Tract,-1898672659,"Census Tract 3.01, Multnomah County, Oregon",5449,85,0,11,0,0,19,4,33,0,0,20,0,0,0,0,0,9792.137611557338,4747185.390802732
-122.62055500100077,45.48754900016622,11,FALSE,1,7,7.1,8,1400000US41051000301,41,051,000301,3.01,Tract,-1898672659,"Census Tract 3.01, Multnomah County, Oregon",5449,85,0,11,0,0,19,4,33,0,0,20,0,0,0,0,0,9792.137611557338,4747185.390802732
-122.62058100004171,45.486678000883785,12,FALSE,1,7,7.1,8,1400000US41051000301,41,051,000301,3.01,Tract,-1898672659,"Census Tract 3.01, Multnomah County, Oregon",5449,85,0,11,0,0,19,4,33,0,0,20,0,0,0,0,0,9792.137611557338,4747185.390802732
-122.62057099999598,45.484709999687034,13,FALSE,1,7,7.1,8,1400000US41051000301,41,051,000301,3.01,Tract,-1898672659,"Census Tract 3.01, Multnomah County, Oregon",5449,85,0,11,0,0,19,4,33,0,0,20,0,0,0,0,0,9792.137611557338,4747185.390802732
-122.62057199892259,45.482775999776315,14,FALSE,1,7,7.1,8,1400000US41051000301,41,051,000301,3.01,Tract,-1898672659,"Census Tract 3.01, Multnomah County, Oregon",5449,85,0,11,0,0,19,4,33,0,0,20,0,0,0,0,0,9792.137611557338,4747185.390802732
-122.62059000026255,45.479189999697105,15,FALSE,1,7,7.1,8,1400000US41051000301,41,051,000301,3.01,Tract,-1898672659,"Census Tract 3.01, Multnomah County, Oregon",5449,85,0,11,0,0,19,4,33,0,0,20,0,0,0,0,0,9792.137611557338,4747185.390802732
-122.62265600055021,45.47919500023625,16,FALSE,1,7,7.1,8,1400000US41051000301,41,051,000301,3.01,Tract,-1898672659,"Census Tract 3.01, Multnomah County, Oregon",5449,85,0,11,0,0,19,4,33,0,0,20,0,0,0,0,0,9792.137611557338,4747185.390802732
-122.62678200127772,45.4792239994491,17,FALSE,1,7,7.1,8,1400000US41051000301,41,051,000301,3.01,Tract,-1898672659,"Census Tract 3.01, Multnomah County, Oregon",5449,85,0,11,0,0,19,4,33,0,0,20,0,0,0,0,0,9792.137611557338,4747185.390802732
-122.62822900035086,45.479284999786366,18,FALSE,1,7,7.1,8,1400000US41051000301,41,051,000301,3.01,Tract,-1898672659,"Census Tract 3.01, Multnomah County, Oregon",5449,85,0,11,0,0,19,4,33,0,0,20,0,0,0,0,0,9792.137611557338,4747185.390802732
-122.63436899969085,45.47881500020091,19,FALSE,1,7,7.1,8,1400000US41051000301,41,051,000301,3.01,Tract,-1898672659,"Census Tract 3.01, Multnomah County, Oregon",5449,85,0,11,0,0,19,4,33,0,0,20,0,0,0,0,0,9792.137611557338,4747185.390802732
-122.63443999983596,45.47484299968044,20,FALSE,1,7,7.1,8,1400000US41051000301,41,051,000301,3.01,Tract,-1898672659,"Census Tract 3.01, Multnomah County, Oregon",5449,85,0,11,0,0,19,4,33,0,0,20,0,0,0,0,0,9792.137611557338,4747185.390802732
-122.63766000109044,45.474364999543816,21,FALSE,1,7,7.1,8,1400000US41051000301,41,051,000301,3.01,Tract,-1898672659,"Census Tract 3.01, Multnomah County, Oregon",5449,85,0,11,0,0,19,4,33,0,0,20,0,0,0,0,0,9792.137611557338,4747185.390802732
-122.63950899984647,45.474282999742904,22,FALSE,1,7,7.1,8,1400000US41051000301,41,051,000301,3.01,Tract,-1898672659,"Census Tract 3.01, Multnomah County, Oregon",5449,85,0,11,0,0,19,4,33,0,0,20,0,0,0,0,0,9792.137611557338,4747185.390802732
-122.64125299902054,45.481677999986196,23,FALSE,1,7,7.1,8,1400000US41051000301,41,051,000301,3.01,Tract,-1898672659,"Census Tract 3.01, Multnomah County, Oregon",5449,85,0,11,0,0,19,4,33,0,0,20,0,0,0,0,0,9792.137611557338,4747185.390802732
-122.64351800039812,45.49031599983853,24,FALSE,1,7,7.1,8,1400000US41051000301,41,051,000301,3.01,Tract,-1898672659,"Census Tract 3.01, Multnomah County, Oregon",5449,85,0,11,0,0,19,4,33,0,0,20,0,0,0,0,0,9792.137611557338,4747185.390802732
-122.65035800114349,45.553111999172614,1,FALSE,1,8,8.1,9,1400000US41051003200,41,051,003200,32,Tract,-1898669760,"Census Tract 32, Multnomah County, Oregon",3699,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7042.866195048578,2353068.367120336
-122.65032999975776,45.55500399997796,2,FALSE,1,8,8.1,9,1400000US41051003200,41,051,003200,32,Tract,-1898669760,"Census Tract 32, Multnomah County, Oregon",3699,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7042.866195048578,2353068.367120336
-122.64991100035643,45.55545600024572,3,FALSE,1,8,8.1,9,1400000US41051003200,41,051,003200,32,Tract,-1898669760,"Census Tract 32, Multnomah County, Oregon",3699,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7042.866195048578,2353068.367120336
-122.64971300088803,45.559091000569275,4,FALSE,1,8,8.1,9,1400000US41051003200,41,051,003200,32,Tract,-1898669760,"Census Tract 32, Multnomah County, Oregon",3699,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7042.866195048578,2353068.367120336
-122.64968600022551,45.562720000923846,5,FALSE,1,8,8.1,9,1400000US41051003200,41,051,003200,32,Tract,-1898669760,"Census Tract 32, Multnomah County, Oregon",3699,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7042.866195048578,2353068.367120336
-122.64241899968289,45.56269200006849,6,FALSE,1,8,8.1,9,1400000US41051003200,41,051,003200,32,Tract,-1898669760,"Census Tract 32, Multnomah County, Oregon",3699,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7042.866195048578,2353068.367120336
-122.64085899973354,45.56269200006849,7,FALSE,1,8,8.1,9,1400000US41051003200,41,051,003200,32,Tract,-1898669760,"Census Tract 32, Multnomah County, Oregon",3699,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7042.866195048578,2353068.367120336
-122.6409320013251,45.55905800005636,8,FALSE,1,8,8.1,9,1400000US41051003200,41,051,003200,32,Tract,-1898669760,"Census Tract 32, Multnomah County, Oregon",3699,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7042.866195048578,2353068.367120336
-122.64095500089134,45.55541999907179,9,FALSE,1,8,8.1,9,1400000US41051003200,41,051,003200,32,Tract,-1898669760,"Census Tract 32, Multnomah County, Oregon",3699,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7042.866195048578,2353068.367120336
-122.64092300020596,45.55306699991332,10,FALSE,1,8,8.1,9,1400000US41051003200,41,051,003200,32,Tract,-1898669760,"Census Tract 32, Multnomah County, Oregon",3699,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7042.866195048578,2353068.367120336
-122.64097200060975,45.55184299944815,11,FALSE,1,8,8.1,9,1400000US41051003200,41,051,003200,32,Tract,-1898669760,"Census Tract 32, Multnomah County, Oregon",3699,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7042.866195048578,2353068.367120336
-122.6403769996847,45.55098700041955,12,FALSE,1,8,8.1,9,1400000US41051003200,41,051,003200,32,Tract,-1898669760,"Census Tract 32, Multnomah County, Oregon",3699,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7042.866195048578,2353068.367120336
-122.64018899936373,45.550733999764155,13,FALSE,1,8,8.1,9,1400000US41051003200,41,051,003200,32,Tract,-1898669760,"Census Tract 32, Multnomah County, Oregon",3699,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7042.866195048578,2353068.367120336
-122.63942299963274,45.550183999990054,14,FALSE,1,8,8.1,9,1400000US41051003200,41,051,003200,32,Tract,-1898669760,"Census Tract 32, Multnomah County, Oregon",3699,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7042.866195048578,2353068.367120336
-122.63902599997272,45.54982000030011,15,FALSE,1,8,8.1,9,1400000US41051003200,41,051,003200,32,Tract,-1898669760,"Census Tract 32, Multnomah County, Oregon",3699,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7042.866195048578,2353068.367120336
-122.64064700002145,45.55057599982646,16,FALSE,1,8,8.1,9,1400000US41051003200,41,051,003200,32,Tract,-1898669760,"Census Tract 32, Multnomah County, Oregon",3699,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7042.866195048578,2353068.367120336
-122.64110700032897,45.54822900013144,17,FALSE,1,8,8.1,9,1400000US41051003200,41,051,003200,32,Tract,-1898669760,"Census Tract 32, Multnomah County, Oregon",3699,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7042.866195048578,2353068.367120336
-122.64727299960823,45.5482369997404,18,FALSE,1,8,8.1,9,1400000US41051003200,41,051,003200,32,Tract,-1898669760,"Census Tract 32, Multnomah County, Oregon",3699,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7042.866195048578,2353068.367120336
-122.65039699880663,45.548241000802655,19,FALSE,1,8,8.1,9,1400000US41051003200,41,051,003200,32,Tract,-1898669760,"Census Tract 32, Multnomah County, Oregon",3699,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7042.866195048578,2353068.367120336
-122.65035800114349,45.553111999172614,20,FALSE,1,8,8.1,9,1400000US41051003200,41,051,003200,32,Tract,-1898669760,"Census Tract 32, Multnomah County, Oregon",3699,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7042.866195048578,2353068.367120336
-122.6748059992488,45.575808000042926,1,FALSE,1,9,9.1,10,1400000US41051003701,41,051,003701,37.01,Tract,-1898669259,"Census Tract 37.01, Multnomah County, Oregon",3700,71,0,0,21,0,0,0,0,25,0,26,0,0,0,0,0,7016.610890283559,3021099.7609477565
-122.67478899953038,45.57722000077884,2,FALSE,1,9,9.1,10,1400000US41051003701,41,051,003701,37.01,Tract,-1898669259,"Census Tract 37.01, Multnomah County, Oregon",3700,71,0,0,21,0,0,0,0,25,0,26,0,0,0,0,0,7016.610890283559,3021099.7609477565
-122.67455300042715,45.577622000584334,3,FALSE,1,9,9.1,10,1400000US41051003701,41,051,003701,37.01,Tract,-1898669259,"Census Tract 37.01, Multnomah County, Oregon",3700,71,0,0,21,0,0,0,0,25,0,26,0,0,0,0,0,7016.610890283559,3021099.7609477565
-122.67433500086725,45.583902999646746,4,FALSE,1,9,9.1,10,1400000US41051003701,41,051,003701,37.01,Tract,-1898669259,"Census Tract 37.01, Multnomah County, Oregon",3700,71,0,0,21,0,0,0,0,25,0,26,0,0,0,0,0,7016.610890283559,3021099.7609477565
-122.67010200000962,45.583400000819644,5,FALSE,1,9,9.1,10,1400000US41051003701,41,051,003701,37.01,Tract,-1898669259,"Census Tract 37.01, Multnomah County, Oregon",3700,71,0,0,21,0,0,0,0,25,0,26,0,0,0,0,0,7016.610890283559,3021099.7609477565
-122.66780999976616,45.58292999971263,6,FALSE,1,9,9.1,10,1400000US41051003701,41,051,003701,37.01,Tract,-1898669259,"Census Tract 37.01, Multnomah County, Oregon",3700,71,0,0,21,0,0,0,0,25,0,26,0,0,0,0,0,7016.610890283559,3021099.7609477565
-122.66141900035598,45.58113899982551,7,FALSE,1,9,9.1,10,1400000US41051003701,41,051,003701,37.01,Tract,-1898669259,"Census Tract 37.01, Multnomah County, Oregon",3700,71,0,0,21,0,0,0,0,25,0,26,0,0,0,0,0,7016.610890283559,3021099.7609477565
-122.66133599961701,45.58068699995484,8,FALSE,1,9,9.1,10,1400000US41051003701,41,051,003701,37.01,Tract,-1898669259,"Census Tract 37.01, Multnomah County, Oregon",3700,71,0,0,21,0,0,0,0,25,0,26,0,0,0,0,0,7016.610890283559,3021099.7609477565
-122.66134599966274,45.57723000016137,9,FALSE,1,9,9.1,10,1400000US41051003701,41,051,003701,37.01,Tract,-1898669259,"Census Tract 37.01, Multnomah County, Oregon",3700,71,0,0,21,0,0,0,0,25,0,26,0,0,0,0,0,7016.610890283559,3021099.7609477565
-122.66136499903101,45.57443299914821,10,FALSE,1,9,9.1,10,1400000US41051003701,41,051,003701,37.01,Tract,-1898669259,"Census Tract 37.01, Multnomah County, Oregon",3700,71,0,0,21,0,0,0,0,25,0,26,0,0,0,0,0,7016.610890283559,3021099.7609477565
-122.66135800025661,45.57178700059115,11,FALSE,1,9,9.1,10,1400000US41051003701,41,051,003701,37.01,Tract,-1898669259,"Census Tract 37.01, Multnomah County, Oregon",3700,71,0,0,21,0,0,0,0,25,0,26,0,0,0,0,0,7016.610890283559,3021099.7609477565
